break_date,F_stat,p_value,coef_pre_intercept,coef_pre_trend,coef_post_intercept,coef_post_trend
2023-02-01,22.12897485335562,1.9171109144622278e-11,15.483550801381256,0.029716652625433347,16.295153872595762,0.014367697242893218
2020-10-01,4.3351723100836,0.00718205809053063,15.504007623510564,0.04285192588050898,15.52303835971955,0.027076276268206398
2024-08-01,51.27396505535359,5.801803482086143e-12,16.36045620773045,0.012930558455203509,16.168437941919414,0.016353930918298586
